PathBank ID,Pathway Name,Pathway Subject,Metabolite ID,Metabolite Name,HMDB ID,KEGG ID,ChEBI ID,DrugBank ID,CAS,Formula,IUPAC,SMILES,InChI,InChI Key
SMP0002457,Tyrosine Metabolism,Metabolic,PW_C001316,Carbon dioxide,HMDB0001967,C00011,16526.0,,124-38-9,CO2,methanedione,O=C=O,InChI=1S/CO2/c2-1-3,CURLTUGMZLYLDI-UHFFFAOYSA-N
SMP0002457,Tyrosine Metabolism,Metabolic,PW_C000095,L-Glutamic acid,HMDB0000148,C00025,16015.0,DB00142,56-86-0,C5H9NO4,(2S)-2-aminopentanedioic acid,N[C@@H](CCC(O)=O)C(O)=O,"InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)/t3-/m0/s1",WHUUTDBJXJRKMK-VKHMYHEASA-N
SMP0002457,Tyrosine Metabolism,Metabolic,PW_C041213,L-Arogenate,,,17530.0,,,C10H13NO5,"1-(2-amino-2-carboxyethyl)-4-hydroxycyclohexa-2,5-diene-1-carboxylic acid",NC(CC1(C=CC(O)C=C1)C(O)=O)C(O)=O,"InChI=1S/C10H13NO5/c11-7(8(13)14)5-10(9(15)16)3-1-6(12)2-4-10/h1-4,6-7,12H,5,11H2,(H,13,14)(H,15,16)",MIEILDYWGANZNH-UHFFFAOYSA-N
SMP0002457,Tyrosine Metabolism,Metabolic,PW_C000134,Oxoglutaric acid,HMDB0000208,C00026,30915.0,DB02926,328-50-7,C5H6O5,2-oxopentanedioic acid,OC(=O)CCC(=O)C(O)=O,"InChI=1S/C5H6O5/c6-3(5(9)10)1-2-4(7)8/h1-2H2,(H,7,8)(H,9,10)",KPGXRSRHYNQIFN-UHFFFAOYSA-N
SMP0002457,Tyrosine Metabolism,Metabolic,PW_C000143,NADP,HMDB0000217,C00006,18009.0,,53-59-8,C21H29N7O17P3,"1-[(2R,3R,4S,5R)-5-[({[({[(2R,3R,4R,5R)-5-(6-amino-9H-purin-9-yl)-3-hydroxy-4-(phosphonooxy)oxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy](hydroxy)phosphoryl}oxy)methyl]-3,4-dihydroxyoxolan-2-yl]-3-carbamoyl-1lambda5-pyridin-1-ylium",NC(=O)C1=C[N+](=CC=C1)[C@@H]1O[C@H](CO[P@](O)(=O)O[P@](O)(=O)OC[C@H]2O[C@H]([C@H](OP(O)(O)=O)[C@@H]2O)N2C=NC3=C(N)N=CN=C23)[C@@H](O)[C@H]1O,"InChI=1S/C21H28N7O17P3/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(44-46(33,34)35)14(30)11(43-21)6-41-48(38,39)45-47(36,37)40-5-10-13(29)15(31)20(42-10)27-3-1-2-9(4-27)18(23)32/h1-4,7-8,10-11,13-16,20-21,29-31H,5-6H2,(H7-,22,23,24,25,32,33,34,35,36,37,38,39)/p+1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1",XJLXINKUBYWONI-NNYOXOHSSA-O
SMP0002457,Tyrosine Metabolism,Metabolic,PW_C000146,NADPH,HMDB0000221,C00005,16474.0,,53-57-6,C21H30N7O17P3,"{[(2S,3S,4S,5S)-2-(6-amino-9H-purin-9-yl)-5-[({[({[(2S,3R,4S,5S)-5-(3-carbamoyl-1,4-dihydropyridin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy](hydroxy)phosphoryl}oxy)methyl]-4-hydroxyoxolan-3-yl]oxy}phosphonic acid",NC(=O)C1=CN(C=CC1)[C@H]1O[C@@H](COP(O)(=O)OP(O)(=O)OC[C@@H]2O[C@@H]([C@@H](OP(O)(O)=O)[C@H]2O)N2C=NC3=C(N)N=CN=C23)[C@H](O)[C@@H]1O,"InChI=1S/C21H30N7O17P3/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(44-46(33,34)35)14(30)11(43-21)6-41-48(38,39)45-47(36,37)40-5-10-13(29)15(31)20(42-10)27-3-1-2-9(4-27)18(23)32/h1,3-4,7-8,10-11,13-16,20-21,29-31H,2,5-6H2,(H2,23,32)(H,36,37)(H,38,39)(H2,22,24,25)(H2,33,34,35)/t10-,11-,13-,14-,15-,16-,20-,21-/m0/s1",ACFIXJIJDZMPPO-NCHANQSKSA-N
SMP0002457,Tyrosine Metabolism,Metabolic,PW_C000103,L-Tyrosine,HMDB0000158,C00082,17895.0,DB00135,60-18-4,C9H11NO3,(2S)-2-amino-3-(4-hydroxyphenyl)propanoic acid,N[C@@H](CC1=CC=C(O)C=C1)C(O)=O,"InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)/t8-/m0/s1",OUYCCCASQSFEME-QMMMGPOBSA-N
SMP0002457,Tyrosine Metabolism,Metabolic,PW_C001065,Oxygen,HMDB0001377,C00007,15379.0,,7782-44-7,O2,oxidanone,O=O,InChI=1S/O2/c1-2,MYMOFIZGZYHOMD-UHFFFAOYSA-N
SMP0002457,Tyrosine Metabolism,Metabolic,PW_C000084,Homogentisic acid,HMDB0000130,C00544,44747.0,DB08327,451-13-8,C8H8O4,"2-(2,5-dihydroxyphenyl)acetic acid",OC(=O)CC1=C(O)C=CC(O)=C1,"InChI=1S/C8H8O4/c9-6-1-2-7(10)5(3-6)4-8(11)12/h1-3,9-10H,4H2,(H,11,12)",IGMNYECMUMZDDF-UHFFFAOYSA-N
SMP0002457,Tyrosine Metabolism,Metabolic,PW_C001376,Maleylacetoacetic acid,HMDB0002052,C01036,47904.0,,5698-52-2,C8H8O6,"(2Z)-4,6-dioxooct-2-enedioic acid",OC(=O)CC(=O)CC(=O)\C=C/C(O)=O,"InChI=1S/C8H8O6/c9-5(1-2-7(11)12)3-6(10)4-8(13)14/h1-2H,3-4H2,(H,11,12)(H,13,14)/b2-1-",GACSIVHAIFQKTC-UPHRSURJSA-N
SMP0002457,Tyrosine Metabolism,Metabolic,PW_C000981,4-Fumarylacetoacetic acid,HMDB0001268,C01061,30907.0,,28613-33-4,C8H8O6,"(2E)-4,6-dioxooct-2-enedioic acid",OC(=O)CC(=O)CC(=O)\C=C/C(O)=O,"InChI=1S/C8H8O6/c9-5(1-2-7(11)12)3-6(10)4-8(13)14/h1-2H,3-4H2,(H,11,12)(H,13,14)/b2-1-",GACSIVHAIFQKTC-UPHRSURJSA-N
SMP0002457,Tyrosine Metabolism,Metabolic,PW_C001420,Water,HMDB0002111,C00001,15377.0,,7732-18-5,H2O,water,O,InChI=1S/H2O/h1H2,XLYOFNOQVPJJNP-UHFFFAOYSA-N
SMP0002457,Tyrosine Metabolism,Metabolic,PW_C000088,Fumaric acid,HMDB0000134,C00122,18012.0,DB04299,110-17-8,C4H4O4,(2E)-but-2-enedioic acid,OC(=O)\C=C\C(O)=O,"InChI=1S/C4H4O4/c5-3(6)1-2-4(7)8/h1-2H,(H,5,6)(H,7,8)/b2-1+",VZCYOOQTPOCHFL-OWOJBTEDSA-N
SMP0002457,Tyrosine Metabolism,Metabolic,PW_C000042,Acetoacetic acid,HMDB0000060,C00164,15344.0,DB01762,541-50-4,C4H6O3,3-oxobutanoic acid,CC(=O)CC(O)=O,"InChI=1S/C4H6O3/c1-3(5)2-4(6)7/h2H2,1H3,(H,6,7)",WDJHALXBUFZDSR-UHFFFAOYSA-N
SMP0012066,Urate Degradation to Glyoxylate,Metabolic,PW_C000195,Uric acid,HMDB0000289,C00366,17775.0,DB01696,69-93-2,C5H4N4O3,"2,3,6,7,8,9-hexahydro-1H-purine-2,6,8-trione",O=C1NC2=C(N1)C(=O)NC(=O)N2,"InChI=1S/C5H4N4O3/c10-3-1-2(7-4(11)6-1)8-5(12)9-3/h(H4,6,7,8,9,10,11,12)",LEHOTFFKMJEONL-UHFFFAOYSA-N
SMP0012066,Urate Degradation to Glyoxylate,Metabolic,PW_C001065,Oxygen,HMDB0001377,C00007,15379.0,,7782-44-7,O2,oxidanone,O=O,InChI=1S/O2/c1-2,MYMOFIZGZYHOMD-UHFFFAOYSA-N
SMP0012066,Urate Degradation to Glyoxylate,Metabolic,PW_C001420,Water,HMDB0002111,C00001,15377.0,,7732-18-5,H2O,water,O,InChI=1S/H2O/h1H2,XLYOFNOQVPJJNP-UHFFFAOYSA-N
SMP0012066,Urate Degradation to Glyoxylate,Metabolic,PW_C011313,5-Hydroxyisourate,HMDB0030097,C11821,18072.0,,,C5H4N4O4,"5-hydroxy-2,3,5,6,7,8-hexahydro-1H-purine-2,6,8-trione",OC12NC(=O)N=C1NC(=O)NC2=O,"InChI=1S/C5H4N4O4/c10-2-5(13)1(6-3(11)8-2)7-4(12)9-5/h13H,(H3,6,7,8,9,10,11,12)",LTQYPAVLAYVKTK-UHFFFAOYSA-N
SMP0012066,Urate Degradation to Glyoxylate,Metabolic,PW_C001783,Hydrogen peroxide,HMDB0003125,C00027,16240.0,,7722-84-1,H2O2,peroxol,OO,InChI=1S/H2O2/c1-2/h1-2H,MHAJPDPJQMAIIY-UHFFFAOYSA-N
SMP0012066,Urate Degradation to Glyoxylate,Metabolic,PW_C040100,"5-hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate",HMDB0059663,C12248,31132.0,,,C5H6N4O5,"4-(carbamoylamino)-5-hydroxy-2-oxo-2,5-dihydro-1H-imidazole-5-carboxylic acid",NC(=O)NC1=NC(=O)NC1(O)C(O)=O,"InChI=1S/C5H6N4O5/c6-3(12)7-1-5(14,2(10)11)9-4(13)8-1/h14H,(H,10,11)(H4,6,7,8,9,12,13)",WHKYNCPIXMNTRQ-UHFFFAOYSA-N
SMP0012066,Urate Degradation to Glyoxylate,Metabolic,PW_C040034,Hydrogen Ion,HMDB0059597,C00080,15378.0,,,H,hydron,[H+],InChI=1S/p+1,GPRLSGONYQIRFK-UHFFFAOYSA-N
SMP0012066,Urate Degradation to Glyoxylate,Metabolic,PW_C000352,Allantoin,HMDB0000462,C01551,15676.0,,97-59-6,C4H6N4O3,"(2,5-dioxoimidazolidin-4-yl)urea",NC(=O)NC1NC(=O)NC1=O,"InChI=1S/C4H6N4O3/c5-3(10)6-1-2(9)8-4(11)7-1/h1H,(H3,5,6,10)(H2,7,8,9,11)",POJWUDADGALRAB-UHFFFAOYSA-N
SMP0012066,Urate Degradation to Glyoxylate,Metabolic,PW_C001316,Carbon dioxide,HMDB0001967,C00011,16526.0,,124-38-9,CO2,methanedione,O=C=O,InChI=1S/CO2/c2-1-3,CURLTUGMZLYLDI-UHFFFAOYSA-N
SMP0012066,Urate Degradation to Glyoxylate,Metabolic,PW_C000941,Allantoic acid,HMDB0001209,C00499,30837.0,,99-16-1,C4H8N4O4,"2,2-bis(carbamoylamino)acetic acid",NC(=O)NC(NC(N)=O)C(O)=O,"InChI=1S/C4H8N4O4/c5-3(11)7-1(2(9)10)8-4(6)12/h1H,(H,9,10)(H3,5,7,11)(H3,6,8,12)",NUCLJNSWZCHRKL-UHFFFAOYSA-N
SMP0012066,Urate Degradation to Glyoxylate,Metabolic,PW_C001005,Zinc (II) ion,HMDB0001303,C00038,29105.0,DB01593,23713-49-7,Zn,zinc(2+) ion,[Zn++],InChI=1S/Zn/q+2,PTFCDOFLOPIGGS-UHFFFAOYSA-N
SMP0012066,Urate Degradation to Glyoxylate,Metabolic,PW_C040764,S-ureidoglycine,,,59947.0,,,C3H7N3O3,(2S)-2-amino-2-(carbamoylamino)acetic acid,N[C@@H](NC(N)=O)C(O)=O,"InChI=1S/C3H7N3O3/c4-1(2(7)8)6-3(5)9/h1H,4H2,(H,7,8)(H3,5,6,9)/t1-/m0/s1",VTFWFHCECSOPSX-SFOWXEAESA-N
SMP0012066,Urate Degradation to Glyoxylate,Metabolic,PW_C022608,Ammonium,HMDB0041827,C01342,28938.0,,14798-03-9,H4N,azanium,[NH4+],InChI=1S/H3N/h1H3/p+1,QGZKDVFQNNGYKY-UHFFFAOYSA-O
SMP0012066,Urate Degradation to Glyoxylate,Metabolic,PW_C001027,Manganese,HMDB0001333,C19610,29035.0,,16397-91-4,Mn,manganese(2+) ion,[Mn++],InChI=1S/Mn/q+2,WAEMQWOKJMHJLA-UHFFFAOYSA-N
SMP0012066,Urate Degradation to Glyoxylate,Metabolic,PW_C000795,(S)-Ureidoglycolic acid,HMDB0001005,C00603,15412.0,,7424-03-5,C3H6N2O4,(2S)-2-(carbamoylamino)-2-hydroxyacetic acid,NC(=O)N[C@@H](O)C(O)=O,"InChI=1S/C3H6N2O4/c4-3(9)5-1(6)2(7)8/h1,6H,(H,7,8)(H3,4,5,9)/t1-/m0/s1",NWZYYCVIOKVTII-SFOWXEAESA-N
SMP0012066,Urate Degradation to Glyoxylate,Metabolic,PW_C000075,Glyoxylic acid,HMDB0000119,C00048,16891.0,DB04343,298-12-4,C2H2O3,2-oxoacetic acid,OC(=O)C=O,"InChI=1S/C2H2O3/c3-1-2(4)5/h1H,(H,4,5)",HHLFWLYXYJOTON-UHFFFAOYSA-N
SMP0012053,Urate Degradation to Ureidoglycolate,Metabolic,PW_C000195,Uric acid,HMDB0000289,C00366,17775.0,DB01696,69-93-2,C5H4N4O3,"2,3,6,7,8,9-hexahydro-1H-purine-2,6,8-trione",O=C1NC2=C(N1)C(=O)NC(=O)N2,"InChI=1S/C5H4N4O3/c10-3-1-2(7-4(11)6-1)8-5(12)9-3/h(H4,6,7,8,9,10,11,12)",LEHOTFFKMJEONL-UHFFFAOYSA-N
SMP0012053,Urate Degradation to Ureidoglycolate,Metabolic,PW_C001065,Oxygen,HMDB0001377,C00007,15379.0,,7782-44-7,O2,oxidanone,O=O,InChI=1S/O2/c1-2,MYMOFIZGZYHOMD-UHFFFAOYSA-N
SMP0012053,Urate Degradation to Ureidoglycolate,Metabolic,PW_C001420,Water,HMDB0002111,C00001,15377.0,,7732-18-5,H2O,water,O,InChI=1S/H2O/h1H2,XLYOFNOQVPJJNP-UHFFFAOYSA-N
SMP0012053,Urate Degradation to Ureidoglycolate,Metabolic,PW_C011313,5-Hydroxyisourate,HMDB0030097,C11821,18072.0,,,C5H4N4O4,"5-hydroxy-2,3,5,6,7,8-hexahydro-1H-purine-2,6,8-trione",OC12NC(=O)N=C1NC(=O)NC2=O,"InChI=1S/C5H4N4O4/c10-2-5(13)1(6-3(11)8-2)7-4(12)9-5/h13H,(H3,6,7,8,9,10,11,12)",LTQYPAVLAYVKTK-UHFFFAOYSA-N
SMP0012053,Urate Degradation to Ureidoglycolate,Metabolic,PW_C001783,Hydrogen peroxide,HMDB0003125,C00027,16240.0,,7722-84-1,H2O2,peroxol,OO,InChI=1S/H2O2/c1-2/h1-2H,MHAJPDPJQMAIIY-UHFFFAOYSA-N
SMP0012053,Urate Degradation to Ureidoglycolate,Metabolic,PW_C040100,"5-hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate",HMDB0059663,C12248,31132.0,,,C5H6N4O5,"4-(carbamoylamino)-5-hydroxy-2-oxo-2,5-dihydro-1H-imidazole-5-carboxylic acid",NC(=O)NC1=NC(=O)NC1(O)C(O)=O,"InChI=1S/C5H6N4O5/c6-3(12)7-1-5(14,2(10)11)9-4(13)8-1/h14H,(H,10,11)(H4,6,7,8,9,12,13)",WHKYNCPIXMNTRQ-UHFFFAOYSA-N
SMP0012053,Urate Degradation to Ureidoglycolate,Metabolic,PW_C040034,Hydrogen Ion,HMDB0059597,C00080,15378.0,,,H,hydron,[H+],InChI=1S/p+1,GPRLSGONYQIRFK-UHFFFAOYSA-N
SMP0012053,Urate Degradation to Ureidoglycolate,Metabolic,PW_C000352,Allantoin,HMDB0000462,C01551,15676.0,,97-59-6,C4H6N4O3,"(2,5-dioxoimidazolidin-4-yl)urea",NC(=O)NC1NC(=O)NC1=O,"InChI=1S/C4H6N4O3/c5-3(10)6-1-2(9)8-4(11)7-1/h1H,(H3,5,6,10)(H2,7,8,9,11)",POJWUDADGALRAB-UHFFFAOYSA-N
SMP0012053,Urate Degradation to Ureidoglycolate,Metabolic,PW_C001316,Carbon dioxide,HMDB0001967,C00011,16526.0,,124-38-9,CO2,methanedione,O=C=O,InChI=1S/CO2/c2-1-3,CURLTUGMZLYLDI-UHFFFAOYSA-N
SMP0012053,Urate Degradation to Ureidoglycolate,Metabolic,PW_C000941,Allantoic acid,HMDB0001209,C00499,30837.0,,99-16-1,C4H8N4O4,"2,2-bis(carbamoylamino)acetic acid",NC(=O)NC(NC(N)=O)C(O)=O,"InChI=1S/C4H8N4O4/c5-3(11)7-1(2(9)10)8-4(6)12/h1H,(H,9,10)(H3,5,7,11)(H3,6,8,12)",NUCLJNSWZCHRKL-UHFFFAOYSA-N
SMP0012053,Urate Degradation to Ureidoglycolate,Metabolic,PW_C001005,Zinc (II) ion,HMDB0001303,C00038,29105.0,DB01593,23713-49-7,Zn,zinc(2+) ion,[Zn++],InChI=1S/Zn/q+2,PTFCDOFLOPIGGS-UHFFFAOYSA-N
SMP0012053,Urate Degradation to Ureidoglycolate,Metabolic,PW_C040764,S-ureidoglycine,,,59947.0,,,C3H7N3O3,(2S)-2-amino-2-(carbamoylamino)acetic acid,N[C@@H](NC(N)=O)C(O)=O,"InChI=1S/C3H7N3O3/c4-1(2(7)8)6-3(5)9/h1H,4H2,(H,7,8)(H3,5,6,9)/t1-/m0/s1",VTFWFHCECSOPSX-SFOWXEAESA-N
SMP0012053,Urate Degradation to Ureidoglycolate,Metabolic,PW_C022608,Ammonium,HMDB0041827,C01342,28938.0,,14798-03-9,H4N,azanium,[NH4+],InChI=1S/H3N/h1H3/p+1,QGZKDVFQNNGYKY-UHFFFAOYSA-O
SMP0012053,Urate Degradation to Ureidoglycolate,Metabolic,PW_C001027,Manganese,HMDB0001333,C19610,29035.0,,16397-91-4,Mn,manganese(2+) ion,[Mn++],InChI=1S/Mn/q+2,WAEMQWOKJMHJLA-UHFFFAOYSA-N
SMP0012053,Urate Degradation to Ureidoglycolate,Metabolic,PW_C000795,(S)-Ureidoglycolic acid,HMDB0001005,C00603,15412.0,,7424-03-5,C3H6N2O4,(2S)-2-(carbamoylamino)-2-hydroxyacetic acid,NC(=O)N[C@@H](O)C(O)=O,"InChI=1S/C3H6N2O4/c4-3(9)5-1(6)2(7)8/h1,6H,(H,7,8)(H3,4,5,9)/t1-/m0/s1",NWZYYCVIOKVTII-SFOWXEAESA-N
SMP0002460,Valine Degradation,Metabolic,PW_C000012,α-Ketoisovaleric acid,HMDB0000019,C00141,16530.0,DB04074,759-05-7,C5H8O3,3-methyl-2-oxobutanoic acid,CC(C)C(=O)C(O)=O,"InChI=1S/C5H8O3/c1-3(2)4(6)5(7)8/h3H,1-2H3,(H,7,8)",QHKABHOOEWYVLI-UHFFFAOYSA-N
SMP0002460,Valine Degradation,Metabolic,PW_C012438,2-Methylpropanal,HMDB0031243,C03219,48943.0,,78-84-2,C4H8O,2-methylpropanal,CC(C)C=O,"InChI=1S/C4H8O/c1-4(2)3-5/h3-4H,1-2H3",AMIMRNSIRUDHCM-UHFFFAOYSA-N
SMP0002460,Valine Degradation,Metabolic,PW_C000704,L-Valine,HMDB0000883,C00183,16414.0,DB00161,72-18-4,C5H11NO2,(2S)-2-amino-3-methylbutanoic acid,CC(C)[C@H](N)C(O)=O,"InChI=1S/C5H11NO2/c1-3(2)4(6)5(7)8/h3-4H,6H2,1-2H3,(H,7,8)/t4-/m0/s1",KZSNJWFQEVHDMF-BYPYZUCNSA-N
SMP0002460,Valine Degradation,Metabolic,PW_C000134,Oxoglutaric acid,HMDB0000208,C00026,30915.0,DB02926,328-50-7,C5H6O5,2-oxopentanedioic acid,OC(=O)CCC(=O)C(O)=O,"InChI=1S/C5H6O5/c6-3(5(9)10)1-2-4(7)8/h1-2H2,(H,7,8)(H,9,10)",KPGXRSRHYNQIFN-UHFFFAOYSA-N
SMP0002460,Valine Degradation,Metabolic,PW_C000095,L-Glutamic acid,HMDB0000148,C00025,16015.0,DB00142,56-86-0,C5H9NO4,(2S)-2-aminopentanedioic acid,N[C@@H](CCC(O)=O)C(O)=O,"InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)/t3-/m0/s1",WHUUTDBJXJRKMK-VKHMYHEASA-N
SMP0002460,Valine Degradation,Metabolic,PW_C001099,Coenzyme A,HMDB0001423,C00010,1146900.0,,85-61-0,C21H36N7O16P3S,"{[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[hydroxy({hydroxy[(3R)-3-hydroxy-2,2-dimethyl-3-({2-[(2-sulfanylethyl)carbamoyl]ethyl}carbamoyl)propoxy]phosphoryl}oxy)phosphoryl]oxy}methyl)oxolan-3-yl]oxy}phosphonic acid",CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)[C@@H](O)C(=O)NCCC(=O)NCCS,"InChI=1S/C21H36N7O16P3S/c1-21(2,16(31)19(32)24-4-3-12(29)23-5-6-48)8-41-47(38,39)44-46(36,37)40-7-11-15(43-45(33,34)35)14(30)20(42-11)28-10-27-13-17(22)25-9-26-18(13)28/h9-11,14-16,20,30-31,48H,3-8H2,1-2H3,(H,23,29)(H,24,32)(H,36,37)(H,38,39)(H2,22,25,26)(H2,33,34,35)/t11-,14-,15-,16+,20-/m1/s1",RGJOEKWQDUBAIZ-IBOSZNHHSA-N
SMP0002460,Valine Degradation,Metabolic,PW_C000721,NAD,HMDB0000902,C00003,15846.0,,53-84-9,C21H28N7O14P2,"1-[(2R,3R,4S,5R)-5-[({[({[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy](hydroxy)phosphoryl}oxy)methyl]-3,4-dihydroxyoxolan-2-yl]-3-carbamoyl-1lambda5-pyridin-1-ylium",NC(=O)C1=C[N+](=CC=C1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C2N=CN=C3N)[C@@H](O)[C@H]1O,"InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/p+1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1",BAWFJGJZGIEFAR-NNYOXOHSSA-O
SMP0002460,Valine Degradation,Metabolic,PW_C001316,Carbon dioxide,HMDB0001967,C00011,16526.0,,124-38-9,CO2,methanedione,O=C=O,InChI=1S/CO2/c2-1-3,CURLTUGMZLYLDI-UHFFFAOYSA-N
SMP0002460,Valine Degradation,Metabolic,PW_C001144,NADH,HMDB0001487,C00004,16908.0,DB00157,58-68-4,C21H29N7O14P2,"[({[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy]({[(2R,3S,4R,5R)-5-(3-carbamoyl-1,4-dihydropyridin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy})phosphinic acid",NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](CO[P@](O)(=O)O[P@](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C(N)N=CN=C23)[C@@H](O)[C@H]1O,"InChI=1S/C21H29N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1,3-4,7-8,10-11,13-16,20-21,29-32H,2,5-6H2,(H2,23,33)(H,34,35)(H,36,37)(H2,22,24,25)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1",BOPGDPNILDQYTO-NNYOXOHSSA-N
SMP0002460,Valine Degradation,Metabolic,PW_C000964,FAD,HMDB0001248,C00016,16238.0,DB03147,146-14-5,C27H33N9O15P2,"{[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}[({[(2R,3S,4S)-5-{7,8-dimethyl-2,4-dioxo-2H,3H,4H,10H-benzo[g]pteridin-10-yl}-2,3,4-trihydroxypentyl]oxy}(hydroxy)phosphoryl)oxy]phosphinic acid",CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)CO[P@](O)(=O)O[P@@](O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC3=C1N=CN=C3N)C1=NC(=O)NC(=O)C1=N2,"InChI=1S/C27H33N9O15P2/c1-10-3-12-13(4-11(10)2)35(24-18(32-12)25(42)34-27(43)33-24)5-14(37)19(39)15(38)6-48-52(44,45)51-53(46,47)49-7-16-20(40)21(41)26(50-16)36-9-31-17-22(28)29-8-30-23(17)36/h3-4,8-9,14-16,19-21,26,37-41H,5-7H2,1-2H3,(H,44,45)(H,46,47)(H2,28,29,30)(H,34,42,43)/t14-,15+,16+,19-,20+,21+,26+/m0/s1",VWWQXMAJTJZDQX-UYBVJOGSSA-N
SMP0002460,Valine Degradation,Metabolic,PW_C040034,Hydrogen Ion,HMDB0059597,C00080,15378.0,,,H,hydron,[H+],InChI=1S/p+1,GPRLSGONYQIRFK-UHFFFAOYSA-N
SMP0002460,Valine Degradation,Metabolic,PW_C000932,FADH,HMDB0001197,C01352,17877.0,,1910-41-4,C27H35N9O15P2,"{[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}[({[(2R,3S,4S)-5-{7,8-dimethyl-2,4-dioxo-1H,2H,3H,4H,5H,10H-benzo[g]pteridin-10-yl}-2,3,4-trihydroxypentyl]oxy}(hydroxy)phosphoryl)oxy]phosphinic acid",CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC3=C1N=CN=C3N)C1=C(N2)C(=O)NC(=O)N1,"InChI=1S/C27H35N9O15P2/c1-10-3-12-13(4-11(10)2)35(24-18(32-12)25(42)34-27(43)33-24)5-14(37)19(39)15(38)6-48-52(44,45)51-53(46,47)49-7-16-20(40)21(41)26(50-16)36-9-31-17-22(28)29-8-30-23(17)36/h3-4,8-9,14-16,19-21,26,32,37-41H,5-7H2,1-2H3,(H,44,45)(H,46,47)(H2,28,29,30)(H2,33,34,42,43)/t14-,15+,16+,19-,20+,21+,26+/m0/s1",YPZRHBJKEMOYQH-UYBVJOGSSA-N
